Customer_ID,Satisfaction_Score,Likelihood_to_Recommend,Feedback_Comments_Encoded,Feedback_Comment,Satisfaction_Score_Normalized,Likelihood_to_Recommend_Normalized,Recommendation_Category,Satisfaction_Category
787,6.0,7,1,Good service,0.5555555555555556,0.6666666666666665,Medium,Neutral
556,9.0,10,4,Very satisfied,0.8888888888888888,1.0,High,Satisfied
929,4.0,5,0,Needs improvement,0.3333333333333333,0.4444444444444445,Medium,Neutral
422,10.0,10,1,Excellent,1.0,1.0,High,Satisfied
259,2.0,5,0,Unsatisfactory,0.1111111111111111,0.4444444444444445,Medium,Dissatisfied
625,3.0,1,1,Needs improvement,0.2222222222222222,0.0,Low,Dissatisfied
739,7.0,2,3,Good service,0.6666666666666665,0.1111111111111111,Low,Satisfied
65,4.0,9,1,Needs improvement,0.3333333333333333,0.8888888888888888,High,Neutral
163,7.0,2,4,Good service,0.6666666666666665,0.1111111111111111,Low,Satisfied
164,5.0,10,4,Good service,0.4444444444444445,1.0,High,Neutral
678,8.0,2,2,Very satisfied,0.7777777777777777,0.1111111111111111,Low,Satisfied
39,8.0,9,1,Very satisfied,0.7777777777777777,0.8888888888888888,High,Satisfied
665,5.0,3,1,Good service,0.4444444444444445,0.2222222222222222,Low,Neutral
320,7.0,2,3,Good service,0.6666666666666665,0.1111111111111111,Low,Satisfied
360,6.0,7,1,Good service,0.5555555555555556,0.6666666666666665,Medium,Neutral
269,6.0,9,1,Good service,0.5555555555555556,0.8888888888888888,High,Neutral
324,9.0,6,3,Very satisfied,0.8888888888888888,0.5555555555555556,Medium,Satisfied
326,5.0,7,1,Good service,0.4444444444444445,0.6666666666666665,Medium,Neutral
587,7.0,3,3,Good service,0.6666666666666665,0.2222222222222222,Low,Satisfied
257,1.0,3,1,Unsatisfactory,0.0,0.2222222222222222,Low,Dissatisfied
200,6.0,8,1,Good service,0.5555555555555556,0.7777777777777777,High,Neutral
438,3.0,7,4,Needs improvement,0.2222222222222222,0.6666666666666665,Medium,Dissatisfied
610,1.0,5,0,Unsatisfactory,0.0,0.4444444444444445,Medium,Dissatisfied
104,6.0,6,3,Good service,0.5555555555555556,0.5555555555555556,Medium,Neutral
372,8.0,9,0,Very satisfied,0.7777777777777777,0.8888888888888888,High,Satisfied
905,3.0,3,1,Needs improvement,0.2222222222222222,0.2222222222222222,Low,Dissatisfied
164,1.0,3,3,Unsatisfactory,0.0,0.2222222222222222,Low,Dissatisfied
113,3.0,6,1,Needs improvement,0.2222222222222222,0.5555555555555556,Medium,Dissatisfied
615,5.0,8,1,Good service,0.4444444444444445,0.7777777777777777,High,Neutral
549,8.0,5,3,Very satisfied,0.7777777777777777,0.4444444444444445,Medium,Satisfied
106,9.0,1,4,Very satisfied,0.8888888888888888,0.0,Low,Satisfied
699,9.0,3,1,Very satisfied,0.8888888888888888,0.2222222222222222,Low,Satisfied
364,4.0,8,1,Needs improvement,0.3333333333333333,0.7777777777777777,High,Neutral
21,8.0,4,3,Very satisfied,0.7777777777777777,0.3333333333333333,Low,Satisfied
660,5.0,9,1,Good service,0.4444444444444445,0.8888888888888888,High,Neutral
998,3.0,6,1,Needs improvement,0.2222222222222222,0.5555555555555556,Medium,Dissatisfied
129,5.0,10,0,Good service,0.4444444444444445,1.0,High,Neutral
483,2.0,4,1,Unsatisfactory,0.1111111111111111,0.3333333333333333,Low,Dissatisfied
699,6.0,4,1,Good service,0.5555555555555556,0.3333333333333333,Low,Neutral
796,1.0,10,2,Unsatisfactory,0.0,1.0,High,Dissatisfied
199,6.0,5,3,Good service,0.5555555555555556,0.4444444444444445,Medium,Neutral
747,5.0,7,4,Good service,0.4444444444444445,0.6666666666666665,Medium,Neutral
952,9.0,7,2,Very satisfied,0.8888888888888888,0.6666666666666665,Medium,Satisfied
620,7.0,10,4,Good service,0.6666666666666665,1.0,High,Satisfied
521,6.0,7,2,Good service,0.5555555555555556,0.6666666666666665,Medium,Neutral
961,7.0,5,1,Good service,0.6666666666666665,0.4444444444444445,Medium,Satisfied
420,10.0,9,1,Excellent,1.0,0.8888888888888888,High,Satisfied
226,5.0,2,1,Good service,0.4444444444444445,0.1111111111111111,Low,Neutral
930,1.0,8,0,Unsatisfactory,0.0,0.7777777777777777,High,Dissatisfied
209,9.0,10,3,Very satisfied,0.8888888888888888,1.0,High,Satisfied
245,5.0,8,0,Good service,0.4444444444444445,0.7777777777777777,High,Neutral
288,4.0,3,2,Needs improvement,0.3333333333333333,0.2222222222222222,Low,Neutral
66,6.0,5,4,Good service,0.5555555555555556,0.4444444444444445,Medium,Neutral
868,5.0,8,1,Good service,0.4444444444444445,0.7777777777777777,High,Neutral
153,1.0,10,0,Unsatisfactory,0.0,1.0,High,Dissatisfied
491,2.0,9,2,Unsatisfactory,0.1111111111111111,0.8888888888888888,High,Dissatisfied
435,4.0,7,0,Needs improvement,0.3333333333333333,0.6666666666666665,Medium,Neutral
703,8.0,4,4,Very satisfied,0.7777777777777777,0.3333333333333333,Low,Satisfied
218,5.0,4,1,Good service,0.4444444444444445,0.3333333333333333,Low,Neutral
429,7.0,3,1,Good service,0.6666666666666665,0.2222222222222222,Low,Satisfied
502,2.0,8,1,Unsatisfactory,0.1111111111111111,0.7777777777777777,High,Dissatisfied
666,8.0,6,1,Very satisfied,0.7777777777777777,0.5555555555555556,Medium,Satisfied
789,5.0,10,1,Good service,0.4444444444444445,1.0,High,Neutral
594,4.0,6,2,Needs improvement,0.3333333333333333,0.5555555555555556,Medium,Neutral
221,9.0,10,1,Very satisfied,0.8888888888888888,1.0,High,Satisfied
435,6.0,10,4,Good service,0.5555555555555556,1.0,High,Neutral
623,8.0,3,1,Very satisfied,0.7777777777777777,0.2222222222222222,Low,Satisfied
92,3.0,4,2,Needs improvement,0.2222222222222222,0.3333333333333333,Low,Dissatisfied
524,10.0,3,1,Excellent,1.0,0.2222222222222222,Low,Satisfied
139,2.0,3,3,Unsatisfactory,0.1111111111111111,0.2222222222222222,Low,Dissatisfied
667,7.0,1,2,Good service,0.6666666666666665,0.0,Low,Satisfied
23,4.0,10,0,Needs improvement,0.3333333333333333,1.0,High,Neutral
417,4.0,6,2,Needs improvement,0.3333333333333333,0.5555555555555556,Medium,Neutral
976,10.0,9,1,Excellent,1.0,0.8888888888888888,High,Satisfied
732,9.0,5,1,Very satisfied,0.8888888888888888,0.4444444444444445,Medium,Satisfied
348,2.0,10,2,Unsatisfactory,0.1111111111111111,1.0,High,Dissatisfied
237,1.0,2,2,Unsatisfactory,0.0,0.1111111111111111,Low,Dissatisfied
934,6.0,4,1,Good service,0.5555555555555556,0.3333333333333333,Low,Neutral
183,3.0,6,2,Needs improvement,0.2222222222222222,0.5555555555555556,Medium,Dissatisfied
508,2.0,7,3,Unsatisfactory,0.1111111111111111,0.6666666666666665,Medium,Dissatisfied
198,4.0,7,2,Needs improvement,0.3333333333333333,0.6666666666666665,Medium,Neutral
682,2.0,4,1,Unsatisfactory,0.1111111111111111,0.3333333333333333,Low,Dissatisfied
123,2.0,10,0,Unsatisfactory,0.1111111111111111,1.0,High,Dissatisfied
925,5.0,10,1,Good service,0.4444444444444445,1.0,High,Neutral
546,10.0,5,4,Excellent,1.0,0.4444444444444445,Medium,Satisfied
381,5.0,4,3,Good service,0.4444444444444445,0.3333333333333333,Low,Neutral
825,8.0,10,1,Very satisfied,0.7777777777777777,1.0,High,Satisfied
515,9.0,6,3,Very satisfied,0.8888888888888888,0.5555555555555556,Medium,Satisfied
6,2.0,7,4,Unsatisfactory,0.1111111111111111,0.6666666666666665,Medium,Dissatisfied
304,1.0,2,4,Unsatisfactory,0.0,0.1111111111111111,Low,Dissatisfied
614,3.0,10,4,Needs improvement,0.2222222222222222,1.0,High,Dissatisfied
192,6.0,3,1,Good service,0.5555555555555556,0.2222222222222222,Low,Neutral
376,5.0,8,4,Good service,0.4444444444444445,0.7777777777777777,High,Neutral
525,8.0,7,4,Very satisfied,0.7777777777777777,0.6666666666666665,Medium,Satisfied
36,8.0,1,3,Very satisfied,0.7777777777777777,0.0,Low,Satisfied
975,2.0,4,3,Unsatisfactory,0.1111111111111111,0.3333333333333333,Low,Dissatisfied
70,9.0,5,3,Very satisfied,0.8888888888888888,0.4444444444444445,Medium,Satisfied
289,4.0,3,3,Needs improvement,0.3333333333333333,0.2222222222222222,Low,Neutral
105,1.0,4,1,Unsatisfactory,0.0,0.3333333333333333,Low,Dissatisfied
716,2.0,10,3,Unsatisfactory,0.1111111111111111,1.0,High,Dissatisfied
313,6.0,10,2,Good service,0.5555555555555556,1.0,High,Neutral
55,5.0,10,1,Good service,0.4444444444444445,1.0,High,Neutral
107,7.0,7,3,Good service,0.6666666666666665,0.6666666666666665,Medium,Satisfied
653,9.0,8,1,Very satisfied,0.8888888888888888,0.7777777777777777,High,Satisfied
737,6.0,9,3,Good service,0.5555555555555556,0.8888888888888888,High,Neutral
307,6.0,2,1,Good service,0.5555555555555556,0.1111111111111111,Low,Neutral
860,2.0,4,4,Unsatisfactory,0.1111111111111111,0.3333333333333333,Low,Dissatisfied
821,7.0,1,4,Good service,0.6666666666666665,0.0,Low,Satisfied
36,2.0,3,4,Unsatisfactory,0.1111111111111111,0.2222222222222222,Low,Dissatisfied
133,7.0,8,3,Good service,0.6666666666666665,0.7777777777777777,High,Satisfied
887,8.0,7,0,Very satisfied,0.7777777777777777,0.6666666666666665,Medium,Satisfied
849,9.0,6,1,Very satisfied,0.8888888888888888,0.5555555555555556,Medium,Satisfied
37,8.0,5,1,Very satisfied,0.7777777777777777,0.4444444444444445,Medium,Satisfied
19,9.0,10,3,Very satisfied,0.8888888888888888,1.0,High,Satisfied
35,5.0,9,1,Good service,0.4444444444444445,0.8888888888888888,High,Neutral
363,4.0,5,0,Needs improvement,0.3333333333333333,0.4444444444444445,Medium,Neutral
418,1.0,9,2,Unsatisfactory,0.0,0.8888888888888888,High,Dissatisfied
822,9.0,4,3,Very satisfied,0.8888888888888888,0.3333333333333333,Low,Satisfied
430,4.0,5,2,Needs improvement,0.3333333333333333,0.4444444444444445,Medium,Neutral
518,6.0,1,2,Good service,0.5555555555555556,0.0,Low,Neutral
467,4.0,6,2,Needs improvement,0.3333333333333333,0.5555555555555556,Medium,Neutral
897,2.0,3,3,Unsatisfactory,0.1111111111111111,0.2222222222222222,Low,Dissatisfied
199,4.0,10,3,Needs improvement,0.3333333333333333,1.0,High,Neutral
546,2.0,2,2,Unsatisfactory,0.1111111111111111,0.1111111111111111,Low,Dissatisfied
568,8.0,6,2,Very satisfied,0.7777777777777777,0.5555555555555556,Medium,Satisfied
768,7.0,1,0,Good service,0.6666666666666665,0.0,Low,Satisfied
211,10.0,9,0,Excellent,1.0,0.8888888888888888,High,Satisfied
609,2.0,5,2,Unsatisfactory,0.1111111111111111,0.4444444444444445,Medium,Dissatisfied
794,2.0,7,4,Unsatisfactory,0.1111111111111111,0.6666666666666665,Medium,Dissatisfied
501,2.0,10,4,Unsatisfactory,0.1111111111111111,1.0,High,Dissatisfied
241,1.0,9,3,Unsatisfactory,0.0,0.8888888888888888,High,Dissatisfied
170,6.0,9,4,Good service,0.5555555555555556,0.8888888888888888,High,Neutral
859,6.0,7,1,Good service,0.5555555555555556,0.6666666666666665,Medium,Neutral
294,1.0,4,1,Unsatisfactory,0.0,0.3333333333333333,Low,Dissatisfied
922,1.0,4,2,Unsatisfactory,0.0,0.3333333333333333,Low,Dissatisfied
739,6.0,7,2,Good service,0.5555555555555556,0.6666666666666665,Medium,Neutral
315,6.0,8,1,Good service,0.5555555555555556,0.7777777777777777,High,Neutral
127,4.0,7,1,Needs improvement,0.3333333333333333,0.6666666666666665,Medium,Neutral
468,3.0,10,3,Needs improvement,0.2222222222222222,1.0,High,Dissatisfied
792,9.0,4,0,Very satisfied,0.8888888888888888,0.3333333333333333,Low,Satisfied
367,6.0,4,4,Good service,0.5555555555555556,0.3333333333333333,Low,Neutral
21,1.0,8,4,Unsatisfactory,0.0,0.7777777777777777,High,Dissatisfied
316,3.0,9,2,Needs improvement,0.2222222222222222,0.8888888888888888,High,Dissatisfied
758,1.0,7,3,Unsatisfactory,0.0,0.6666666666666665,Medium,Dissatisfied
90,3.0,3,3,Needs improvement,0.2222222222222222,0.2222222222222222,Low,Dissatisfied
404,2.0,10,3,Unsatisfactory,0.1111111111111111,1.0,High,Dissatisfied
518,5.0,1,3,Good service,0.4444444444444445,0.0,Low,Neutral
451,3.0,5,1,Needs improvement,0.2222222222222222,0.4444444444444445,Medium,Dissatisfied
778,7.0,6,4,Good service,0.6666666666666665,0.5555555555555556,Medium,Satisfied
908,8.0,9,2,Very satisfied,0.7777777777777777,0.8888888888888888,High,Satisfied
609,7.0,5,3,Good service,0.6666666666666665,0.4444444444444445,Medium,Satisfied
150,2.0,1,2,Unsatisfactory,0.1111111111111111,0.0,Low,Dissatisfied
446,10.0,4,0,Excellent,1.0,0.3333333333333333,Low,Satisfied
80,7.0,4,3,Good service,0.6666666666666665,0.3333333333333333,Low,Satisfied
17,10.0,7,4,Excellent,1.0,0.6666666666666665,Medium,Satisfied
138,3.0,9,4,Needs improvement,0.2222222222222222,0.8888888888888888,High,Dissatisfied
652,7.0,3,3,Good service,0.6666666666666665,0.2222222222222222,Low,Satisfied
851,1.0,3,4,Unsatisfactory,0.0,0.2222222222222222,Low,Dissatisfied
508,2.0,4,4,Unsatisfactory,0.1111111111111111,0.3333333333333333,Low,Dissatisfied
552,10.0,7,0,Excellent,1.0,0.6666666666666665,Medium,Satisfied
919,1.0,6,3,Unsatisfactory,0.0,0.5555555555555556,Medium,Dissatisfied
680,9.0,5,1,Very satisfied,0.8888888888888888,0.4444444444444445,Medium,Satisfied
74,2.0,4,3,Unsatisfactory,0.1111111111111111,0.3333333333333333,Low,Dissatisfied
74,2.0,8,4,Unsatisfactory,0.1111111111111111,0.7777777777777777,High,Dissatisfied
50,6.0,4,1,Good service,0.5555555555555556,0.3333333333333333,Low,Neutral
10,7.0,3,2,Good service,0.6666666666666665,0.2222222222222222,Low,Satisfied
103,2.0,7,3,Unsatisfactory,0.1111111111111111,0.6666666666666665,Medium,Dissatisfied
862,4.0,2,4,Needs improvement,0.3333333333333333,0.1111111111111111,Low,Neutral
388,3.0,4,1,Needs improvement,0.2222222222222222,0.3333333333333333,Low,Dissatisfied
385,5.0,8,1,Good service,0.4444444444444445,0.7777777777777777,High,Neutral
299,9.0,4,0,Very satisfied,0.8888888888888888,0.3333333333333333,Low,Satisfied
339,2.0,10,2,Unsatisfactory,0.1111111111111111,1.0,High,Dissatisfied
389,5.0,7,1,Good service,0.4444444444444445,0.6666666666666665,Medium,Neutral
990,8.0,2,4,Very satisfied,0.7777777777777777,0.1111111111111111,Low,Satisfied
474,6.0,5,2,Good service,0.5555555555555556,0.4444444444444445,Medium,Neutral
616,4.0,4,2,Needs improvement,0.3333333333333333,0.3333333333333333,Low,Neutral
802,10.0,9,3,Excellent,1.0,0.8888888888888888,High,Satisfied
962,8.0,7,1,Very satisfied,0.7777777777777777,0.6666666666666665,Medium,Satisfied
792,3.0,9,0,Needs improvement,0.2222222222222222,0.8888888888888888,High,Dissatisfied
809,9.0,7,1,Very satisfied,0.8888888888888888,0.6666666666666665,Medium,Satisfied
170,5.0,2,1,Good service,0.4444444444444445,0.1111111111111111,Low,Neutral
13,6.0,2,2,Good service,0.5555555555555556,0.1111111111111111,Low,Neutral
669,2.0,2,0,Unsatisfactory,0.1111111111111111,0.1111111111111111,Low,Dissatisfied
449,9.0,5,3,Very satisfied,0.8888888888888888,0.4444444444444445,Medium,Satisfied
174,8.0,1,2,Very satisfied,0.7777777777777777,0.0,Low,Satisfied
674,7.0,7,4,Good service,0.6666666666666665,0.6666666666666665,Medium,Satisfied
959,9.0,2,4,Very satisfied,0.8888888888888888,0.1111111111111111,Low,Satisfied
132,5.0,4,2,Good service,0.4444444444444445,0.3333333333333333,Low,Neutral
540,5.0,9,3,Good service,0.4444444444444445,0.8888888888888888,High,Neutral
595,9.0,8,3,Very satisfied,0.8888888888888888,0.7777777777777777,High,Satisfied
897,6.0,10,1,Good service,0.5555555555555556,1.0,High,Neutral
932,9.0,2,4,Very satisfied,0.8888888888888888,0.1111111111111111,Low,Satisfied
875,1.0,4,1,Unsatisfactory,0.0,0.3333333333333333,Low,Dissatisfied
269,10.0,4,0,Excellent,1.0,0.3333333333333333,Low,Satisfied
251,10.0,2,2,Excellent,1.0,0.1111111111111111,Low,Satisfied
370,8.0,2,1,Very satisfied,0.7777777777777777,0.1111111111111111,Low,Satisfied
618,3.0,5,1,Needs improvement,0.2222222222222222,0.4444444444444445,Medium,Dissatisfied
773,8.0,4,4,Very satisfied,0.7777777777777777,0.3333333333333333,Low,Satisfied
865,5.0,8,1,Good service,0.4444444444444445,0.7777777777777777,High,Neutral
526,2.0,4,3,Unsatisfactory,0.1111111111111111,0.3333333333333333,Low,Dissatisfied
592,9.0,8,0,Very satisfied,0.8888888888888888,0.7777777777777777,High,Satisfied
888,4.0,5,2,Needs improvement,0.3333333333333333,0.4444444444444445,Medium,Neutral
506,7.0,1,4,Good service,0.6666666666666665,0.0,Low,Satisfied
672,8.0,9,2,Very satisfied,0.7777777777777777,0.8888888888888888,High,Satisfied
667,6.0,1,4,Good service,0.5555555555555556,0.0,Low,Neutral
547,7.0,3,3,Good service,0.6666666666666665,0.2222222222222222,Low,Satisfied
259,4.0,3,3,Needs improvement,0.3333333333333333,0.2222222222222222,Low,Neutral
260,10.0,5,1,Excellent,1.0,0.4444444444444445,Medium,Satisfied
135,1.0,7,2,Unsatisfactory,0.0,0.6666666666666665,Medium,Dissatisfied
461,6.0,1,3,Good service,0.5555555555555556,0.0,Low,Neutral
489,8.0,1,2,Very satisfied,0.7777777777777777,0.0,Low,Satisfied
643,10.0,10,4,Excellent,1.0,1.0,High,Satisfied
81,6.0,6,4,Good service,0.5555555555555556,0.5555555555555556,Medium,Neutral
367,5.0,5,4,Good service,0.4444444444444445,0.4444444444444445,Medium,Neutral
59,2.0,3,3,Unsatisfactory,0.1111111111111111,0.2222222222222222,Low,Dissatisfied
74,10.0,3,1,Excellent,1.0,0.2222222222222222,Low,Satisfied
239,5.0,4,2,Good service,0.4444444444444445,0.3333333333333333,Low,Neutral
129,10.0,10,3,Excellent,1.0,1.0,High,Satisfied
412,3.0,2,1,Needs improvement,0.2222222222222222,0.1111111111111111,Low,Dissatisfied
315,2.0,9,3,Unsatisfactory,0.1111111111111111,0.8888888888888888,High,Dissatisfied
374,3.0,4,1,Needs improvement,0.2222222222222222,0.3333333333333333,Low,Dissatisfied
437,4.0,10,1,Needs improvement,0.3333333333333333,1.0,High,Neutral
138,2.0,3,1,Unsatisfactory,0.1111111111111111,0.2222222222222222,Low,Dissatisfied
455,4.0,10,0,Needs improvement,0.3333333333333333,1.0,High,Neutral
615,6.0,7,3,Good service,0.5555555555555556,0.6666666666666665,Medium,Neutral
899,6.0,9,4,Good service,0.5555555555555556,0.8888888888888888,High,Neutral
903,5.0,2,0,Good service,0.4444444444444445,0.1111111111111111,Low,Neutral
9,7.0,6,3,Good service,0.6666666666666665,0.5555555555555556,Medium,Satisfied
232,7.0,5,4,Good service,0.6666666666666665,0.4444444444444445,Medium,Satisfied
611,3.0,1,4,Needs improvement,0.2222222222222222,0.0,Low,Dissatisfied
730,9.0,7,1,Very satisfied,0.8888888888888888,0.6666666666666665,Medium,Satisfied
965,7.0,1,2,Good service,0.6666666666666665,0.0,Low,Satisfied
397,7.0,10,2,Good service,0.6666666666666665,1.0,High,Satisfied
749,2.0,9,1,Unsatisfactory,0.1111111111111111,0.8888888888888888,High,Dissatisfied
734,10.0,4,1,Excellent,1.0,0.3333333333333333,Low,Satisfied
680,3.0,8,1,Needs improvement,0.2222222222222222,0.7777777777777777,High,Dissatisfied
882,3.0,1,4,Needs improvement,0.2222222222222222,0.0,Low,Dissatisfied
574,6.0,5,2,Good service,0.5555555555555556,0.4444444444444445,Medium,Neutral
318,4.0,3,1,Needs improvement,0.3333333333333333,0.2222222222222222,Low,Neutral
999,4.0,4,2,Needs improvement,0.3333333333333333,0.3333333333333333,Low,Neutral
507,1.0,4,0,Unsatisfactory,0.0,0.3333333333333333,Low,Dissatisfied
522,6.0,8,4,Good service,0.5555555555555556,0.7777777777777777,High,Neutral
746,8.0,10,4,Very satisfied,0.7777777777777777,1.0,High,Satisfied
87,8.0,10,4,Very satisfied,0.7777777777777777,1.0,High,Satisfied
779,8.0,3,1,Very satisfied,0.7777777777777777,0.2222222222222222,Low,Satisfied
716,5.0,1,3,Good service,0.4444444444444445,0.0,Low,Neutral
318,10.0,5,2,Excellent,1.0,0.4444444444444445,Medium,Satisfied
333,6.0,2,1,Good service,0.5555555555555556,0.1111111111111111,Low,Neutral
360,5.0,6,1,Good service,0.4444444444444445,0.5555555555555556,Medium,Neutral
241,4.0,4,1,Needs improvement,0.3333333333333333,0.3333333333333333,Low,Neutral
56,4.0,9,1,Needs improvement,0.3333333333333333,0.8888888888888888,High,Neutral
110,6.0,7,2,Good service,0.5555555555555556,0.6666666666666665,Medium,Neutral
49,4.0,2,4,Needs improvement,0.3333333333333333,0.1111111111111111,Low,Neutral
755,6.0,7,3,Good service,0.5555555555555556,0.6666666666666665,Medium,Neutral
16,6.0,10,2,Good service,0.5555555555555556,1.0,High,Neutral
73,5.0,8,1,Good service,0.4444444444444445,0.7777777777777777,High,Neutral
884,9.0,3,2,Very satisfied,0.8888888888888888,0.2222222222222222,Low,Satisfied
202,8.0,3,0,Very satisfied,0.7777777777777777,0.2222222222222222,Low,Satisfied
93,10.0,2,4,Excellent,1.0,0.1111111111111111,Low,Satisfied
649,6.0,1,4,Good service,0.5555555555555556,0.0,Low,Neutral
33,9.0,3,1,Very satisfied,0.8888888888888888,0.2222222222222222,Low,Satisfied
600,5.0,10,2,Good service,0.4444444444444445,1.0,High,Neutral
419,10.0,7,1,Excellent,1.0,0.6666666666666665,Medium,Satisfied
203,4.0,9,0,Needs improvement,0.3333333333333333,0.8888888888888888,High,Neutral
551,6.0,9,2,Good service,0.5555555555555556,0.8888888888888888,High,Neutral
626,4.0,6,3,Needs improvement,0.3333333333333333,0.5555555555555556,Medium,Neutral
845,8.0,6,1,Very satisfied,0.7777777777777777,0.5555555555555556,Medium,Satisfied
759,7.0,5,3,Good service,0.6666666666666665,0.4444444444444445,Medium,Satisfied
855,5.0,2,1,Good service,0.4444444444444445,0.1111111111111111,Low,Neutral
921,10.0,7,1,Excellent,1.0,0.6666666666666665,Medium,Satisfied
882,6.0,1,0,Good service,0.5555555555555556,0.0,Low,Neutral
